,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
3569,FDS02,OUT018,2946.9158196664025
3570,DRN59,OUT018,701.323657672207
3571,DRB24,OUT013,2500.6415458972183
3572,FDP37,OUT027,3387.470849850558
3573,DRB01,OUT018,2943.5478679414755
3574,FDR47,OUT046,3230.90279262733
3575,NCM31,OUT010,361.33379002981906
3576,NCF06,OUT027,5911.608820610487
3577,NCV17,OUT027,3405.699411052128
3578,FDS10,OUT049,3011.1003922258888
3579,FDN52,OUT035,1443.7521159965809
3580,FDZ48,OUT013,1786.325086147561
3581,FDJ48,OUT049,3945.707726350671
3582,DRB13,OUT027,5042.723117119662
3583,FDV59,OUT017,3512.368379040201
3584,FDL32,OUT035,1815.2386325845246
3585,FDZ12,OUT035,2178.745547472243
3586,NCR06,OUT027,1452.5838756086207
3587,FDP51,OUT017,1955.595227807997
3588,FDY22,OUT013,2092.1121640826846
3589,FDZ38,OUT049,2809.4565855277215
3590,NCO54,OUT035,902.536557324195
3591,FDR23,OUT035,2986.0464853864632
3592,FDM38,OUT049,859.9941514558841
3593,FDS25,OUT013,1783.350625180905
3594,FDZ22,OUT013,1326.375928507219
3595,FDZ20,OUT019,730.233191573333
3596,FDD45,OUT010,238.33227468121868
3597,FDN03,OUT049,3945.2770950123177
3598,NCW30,OUT046,3943.29089619537
3599,FDY24,OUT027,1804.7822360567702
3600,FDJ26,OUT019,620.0356865729998
3601,FDM15,OUT049,2502.8838757178173
3602,NCW54,OUT027,1839.5292131522908
3603,FDA23,OUT045,1597.590019361519
3604,FDA39,OUT019,2.6561273345496375
3605,FDZ12,OUT017,2247.3879637634827
3606,NCB42,OUT046,1944.9007195257898
3607,FDL16,OUT046,815.5145772759743
3608,FDO24,OUT019,417.1022554376682
3609,NCP42,OUT046,3229.2330267608436
3610,FDR19,OUT018,2016.5443308585939
3611,DRL01,OUT045,3779.485806398844
3612,FDV37,OUT046,3306.054485770641
3613,FDI41,OUT010,379.0740094148621
3614,FDF58,OUT049,1134.3413272923733
3615,NCF43,OUT018,1866.3862924027155
3616,FDN02,OUT049,3392.037350087915
3617,NCP41,OUT035,1813.9842846329395
3618,NCY17,OUT027,1531.7729684936207
3619,FDL58,OUT027,5895.911719581108
3620,NCA30,OUT027,5025.997217408628
3621,FDE46,OUT018,2279.9990253279734
3622,FDY38,OUT035,3870.725291846647
3623,NCH29,OUT027,2506.5633339386113
3624,FDO20,OUT045,3879.6082285115986
3625,FDP44,OUT018,1409.4649480893854
3626,FDM02,OUT027,2423.729779448926
3627,FDJ14,OUT027,2322.26947672995
3628,FDH04,OUT010,241.02362063933538
3629,DRK23,OUT046,3940.201805211823
3630,NCW05,OUT046,1720.8892258666767
3631,FDF12,OUT049,2243.447816113857
3632,FDL51,OUT019,620.0356865729998
3633,FDN03,OUT018,3546.1619720328354
3634,DRJ37,OUT049,2503.3145070561704
3635,FDM12,OUT019,553.267538923209
3636,FDA16,OUT045,3517.4851000555223
3637,NCB07,OUT017,3228.6122839508025
3638,NCI17,OUT019,270.7639138441209
3639,FDR51,OUT046,2501.811845565634
3640,FDJ55,OUT045,3603.6936916835184
3641,NCZ17,OUT013,807.0640941249476
3642,FDU25,OUT013,1034.9582409437178
3643,NCG18,OUT045,1598.662049513702
3644,DRM11,OUT017,3940.653092553965
3645,FDH16,OUT035,1581.0484372647043
3646,FDZ04,OUT018,941.7700928811412
3647,NCX53,OUT035,2194.9570478424494
3648,FDX38,OUT027,1548.498868204655
3649,FDX09,OUT046,2911.1799878217707
3650,NCW05,OUT018,1519.3244140006022
3651,NCS41,OUT017,3129.8059941052134
3652,FDI26,OUT046,2955.593553294253
3653,NCZ41,OUT027,3389.4879106819217
3654,NCK06,OUT046,1972.5518745655381
3655,FDX23,OUT027,2506.5633339386113
3656,NCA42,OUT046,2505.685877755019
3657,FDC20,OUT049,864.040642574723
3658,DRC49,OUT018,2011.4609797478695
3659,FDX01,OUT013,1947.4544077742446
3660,FDC08,OUT045,3604.638722362699
3661,FDC02,OUT017,3946.159013692813
3662,FDK10,OUT045,2953.353308670904
3663,DRC24,OUT013,2494.122312874024
3664,FDW16,OUT019,256.41755781595907
3665,NCU06,OUT018,3370.208482199664
3666,DRA59,OUT045,3059.7663486165156
3667,FDR24,OUT019,250.1660929731877
3668,DRL35,OUT018,702.39568782439
3669,FDA49,OUT013,1356.0899339253674
3670,NCC55,OUT046,815.5145772759743
3671,DRD24,OUT019,378.6709670844866
3672,NCE55,OUT049,2911.1799878217707
3673,FDT33,OUT045,2771.3407348534606
3674,NCT53,OUT013,2652.517347240109
3675,FDS26,OUT046,3945.707726350671
3676,FDL22,OUT018,1310.202780147421
3677,FDP44,OUT017,1623.8635445086693
3678,FDC52,OUT018,2273.994191645607
3679,FDI53,OUT010,442.78865430165524
3680,FDZ23,OUT046,3129.869106103899
3681,NCT18,OUT013,3119.090482428742
3682,FDR13,OUT046,1958.233031449402
3683,FDB09,OUT010,329.8106584874754
3684,FDZ60,OUT013,1727.5764505133109
3685,FDB11,OUT046,3668.7211593704073
3686,FDC10,OUT018,1726.254256393645
3687,FDW56,OUT035,3301.555694697233
3688,FDK14,OUT027,2337.966577759329
3689,DRE27,OUT027,2490.351833568405
3690,FDA38,OUT017,3917.8850612398123
3691,FDT11,OUT045,3157.6276077829234
3692,FDP15,OUT035,4047.8797246635118
3693,FDV27,OUT035,1454.4576952279397
3694,FDS36,OUT027,2808.1470253836806
3695,FDY40,OUT027,1532.2873678344486
3696,NCF19,OUT049,816.5866074281573
3697,FDF53,OUT045,3063.2552089239994
3698,FDS14,OUT027,3998.727590616007
3699,FDE56,OUT046,1133.783696481018
3700,FDZ19,OUT035,3031.405081538126
3701,FDZ46,OUT013,1782.836225840077
3702,FDR16,OUT046,3510.959691562767
3703,FDG29,OUT018,703.8400088307326
3704,NCE30,OUT017,3519.1442967215985
3705,FDZ40,OUT046,847.0500947806197
3706,FDG58,OUT018,2272.9221614934236
3707,DRH03,OUT013,1494.9726846865015
3708,FDZ47,OUT045,1602.6733704722433
3709,FDV04,OUT018,2280.497791885554
3710,FDZ10,OUT018,1859.4084518936045
3711,FDG46,OUT017,1798.6270273170435
3712,NCF07,OUT045,1598.662049513702
3713,FDY44,OUT035,3321.770454715751
3714,FDB21,OUT013,3936.713498558891
3715,FDS20,OUT035,3206.2382651591274
3716,FDS49,OUT049,1340.326979539399
3717,FDX55,OUT027,5427.243138954355
3718,NCQ02,OUT018,2843.026178710089
3719,FDR25,OUT013,3935.957901357169
3720,DRG39,OUT045,831.0911246349015
3721,FDB46,OUT046,3514.4485518702513
3722,NCC30,OUT018,2751.33005364997
3723,FDE58,OUT035,2033.5301603524474
3724,FDC05,OUT019,560.4704534333905
3725,FDY15,OUT046,2508.6171072511474
3726,FDG14,OUT046,2503.828906396998
3727,FDL08,OUT049,3946.779756502854
3728,FDQ47,OUT013,805.1491055027145
3729,FDN12,OUT035,1814.7242332436967
3730,FDW10,OUT013,2961.5734629827066
3731,FDD02,OUT035,2033.5301603524474
3732,FDX35,OUT010,649.3930603404297
3733,FDT35,OUT046,2806.8818938850022
3734,DRN47,OUT019,542.9432693059564
3735,FDB11,OUT010,646.4371032348345
3736,FDN20,OUT045,2769.74624405022
3737,FDB59,OUT035,3398.635145196076
3738,FDJ58,OUT045,2876.5529974549936
3739,FDU60,OUT046,2808.8989547163665
3740,FDS03,OUT049,1150.0052727098391
3741,FDU40,OUT019,548.1841878124847
3742,DRH15,OUT049,815.5145772759743
3743,FDD04,OUT027,3617.50596580167
3744,FDQ01,OUT046,3950.466583200704
3745,FDF28,OUT035,2176.8435712541923
3746,FDD22,OUT010,276.0669192992277
3747,FDY19,OUT046,1957.7186321085742
3748,FDN33,OUT035,1578.073976298048
3749,FDV36,OUT035,2186.907177181155
3750,FDW01,OUT010,414.9226825461276
3751,FDJ28,OUT049,3229.2330267608436
3752,FDB17,OUT035,3118.912365877644
3753,FDM40,OUT049,2101.8619890761865
3754,FDV46,OUT045,2063.2236777508683
3755,FDQ44,OUT049,1957.7186321085742
3756,NCD42,OUT046,823.1058404513519
3757,DRH37,OUT046,2667.342462034105
3758,FDR10,OUT018,2431.8667653606344
3759,NCD06,OUT027,1531.7729684936207
3760,FDI53,OUT046,2666.7848312227497
3761,FDG16,OUT035,3590.817710925479
3762,DRB25,OUT046,1720.8892258666767
3763,FDY09,OUT046,2912.252017973954
3764,FDX48,OUT045,2469.759546841576
3765,FDC03,OUT010,551.0799251010119
3766,FDT47,OUT035,1592.2684158368907
3767,FDW44,OUT027,4456.998148384335
3768,FDT24,OUT017,1202.497620608728
3769,FDT12,OUT019,649.655952756395
3770,NCS38,OUT035,1873.472868877947
3771,FDO39,OUT035,3201.2467433611073
3772,FDA13,OUT046,815.5145772759743
3773,FDO48,OUT035,3684.6942372677095
3774,DRJ01,OUT017,2505.065134944978
3775,FDD53,OUT018,704.9120389829156
3776,NCT05,OUT049,3946.779756502854
3777,FDQ51,OUT045,789.7799129434829
3778,FDU60,OUT013,2802.879187891242
3779,FDC59,OUT046,1134.843168825441
3780,FDP36,OUT035,847.5997532027129
3781,NCM19,OUT017,1736.2749013584187
3782,FDL16,OUT035,816.6218665094227
3783,FDE50,OUT018,2952.920653348769
3784,NCR18,OUT013,808.1361242771306
3785,NCD30,OUT035,1715.992916591962
3786,FDH31,OUT013,1612.2030021530168
3787,FDD56,OUT019,491.53346771649626
3788,FDC47,OUT049,3739.918788745639
3789,FDZ21,OUT045,1485.0124216673748
3790,FDM01,OUT049,1617.9063360276796
3791,FDF24,OUT013,1326.8903278480466
3792,FDW23,OUT017,804.8353248349918
3793,FDY52,OUT018,944.5575224191218
3794,DRH37,OUT027,4251.807523175713
3795,DRO47,OUT027,2908.762227218833
3796,FDR25,OUT049,3946.2221256914986
3797,FDQ24,OUT027,5895.39732024028
3798,DRJ51,OUT018,3360.8806735797343
3799,NCU06,OUT035,3844.107847889844
3800,NCV18,OUT018,1185.4662239862819
3801,NCC06,OUT027,3310.298817796922
3802,FDZ01,OUT018,1410.5369782415685
3803,FDT14,OUT017,1957.612288639361
3804,FDD11,OUT019,740.3410176486113
3805,FDN09,OUT017,3947.231043844996
3806,NCO18,OUT010,490.36151436561136
3807,FDZ50,OUT045,3063.2552089239994
3808,FDS44,OUT013,3910.1007790594686
3809,FDI36,OUT045,3162.061498769588
3810,FDA26,OUT010,620.6355022887831
3811,NCY53,OUT049,1796.5893104818906
3812,FDF32,OUT049,3305.5400864298135
3813,FDF59,OUT010,350.4964898305443
3814,FDB20,OUT046,1198.0430736182743
3815,DRH11,OUT035,989.0803731769868
3816,FDT03,OUT049,3128.40967608389
3817,NCH06,OUT035,4049.896785494876
3818,FDR55,OUT049,3228.675395949488
3819,FDI10,OUT035,2988.577945558655
3820,FDZ12,OUT045,2062.151647598685
3821,FDM12,OUT049,3228.675395949488
3822,DRB25,OUT045,1695.5813874024961
3823,NCS41,OUT013,3119.090482428742
3824,NCT53,OUT049,2662.781571574438
3825,NCD55,OUT013,808.1361242771306
3826,FDY08,OUT049,2102.3763884170144
3827,NCP55,OUT049,865.1001149191459
3828,FDA33,OUT013,2407.422882224004
3829,FDQ33,OUT013,2409.8397123793047
3830,FDE45,OUT027,4778.976818497913
3831,FDT26,OUT013,1946.8967769628894
3832,NCV53,OUT049,3917.43377389767
3833,FDK60,OUT027,2693.2042083617393
3834,NCJ29,OUT046,1336.6401528415488
3835,FDI15,OUT045,3883.852686020804
3836,FDX21,OUT013,1724.0875902058272
3837,FDV49,OUT019,731.305221725516
3838,DRO59,OUT046,1204.2737299444275
3839,FDZ14,OUT045,1936.8528540465782
3840,FDP32,OUT027,3389.4879106819217
3841,FDC33,OUT017,3306.5057731127836
3842,FDT14,OUT010,322.5352666297622
3843,NCN54,OUT027,2204.896295177419
3844,FDR57,OUT027,4015.4534903270414
3845,DRK12,OUT046,816.5866074281573
3846,FDX52,OUT049,3229.7474261016714
3847,FDX08,OUT010,516.353734045796
3848,FDP10,OUT010,257.7619818201049
3849,NCP50,OUT045,1175.2790647823965
3850,NCL06,OUT013,3935.443502016341
3851,FDP25,OUT013,3581.8925849784728
3852,FDE53,OUT013,1613.705663643553
3853,FDL27,OUT017,1143.886910728523
3854,FDC35,OUT049,3386.531428949067
3855,DRJ47,OUT010,473.12892004638866
3856,FDD16,OUT018,1050.6805420185742
3857,NCN42,OUT049,2254.5279395967177
3858,FDC38,OUT027,3397.537781343216
3859,NCO07,OUT045,3441.8062729004455
3860,FDQ20,OUT049,813.0977471206736
3861,FDI32,OUT046,1796.5893104818906
3862,FDN20,OUT010,464.09312412329336
3863,DRJ51,OUT027,5651.191385106415
3864,FDU08,OUT045,1598.662049513702
3865,DRN37,OUT019,465.20870779330744
3866,FDD05,OUT010,318.5239456712209
3867,FDW15,OUT046,2418.601275223098
3868,FDI52,OUT046,2083.2341131471017
3869,DRM11,OUT049,3941.273835364006
3870,NCO06,OUT045,782.5650593361527
3871,FDU38,OUT049,3228.1609966086608
3872,FDU59,OUT018,2443.6899908217106
3873,FDJ10,OUT046,2098.8875281095306
3874,FDM13,OUT049,2096.3560679373386
3875,NCJ30,OUT019,474.53651641323745
3876,FDM45,OUT018,1726.254256393645
3877,FDP36,OUT045,787.648410446877
3878,NCD30,OUT010,258.83401197228795
3879,FDN48,OUT017,1504.6161662107902
3880,FDY32,OUT049,2662.781571574438
3881,FDU47,OUT046,2100.35932758565
3882,FDF17,OUT019,555.3871023226661
3883,FDP34,OUT017,2508.553995252462
3884,FDA47,OUT049,2666.7848312227497
3885,DRD27,OUT027,2708.901309391118
3886,FDW38,OUT045,831.6135852859591
3887,FDZ15,OUT019,327.84609140151406
3888,FDZ03,OUT027,5026.511616749455
3889,NCN19,OUT049,3227.2159659294794
3890,FDG02,OUT035,3317.7671950674394
3891,FDS31,OUT035,3222.9641648701618
3892,FDW43,OUT019,642.0265208157434
3893,FDZ47,OUT010,262.8453329308293
3894,FDO57,OUT017,2666.721719224064
3895,NCL07,OUT013,809.1955966215535
3896,NCV42,OUT013,1725.1596203580102
3897,FDP40,OUT017,1795.1381670095598
3898,FDP48,OUT019,539.9679559671695
3899,FDH21,OUT017,2507.608964573281
3900,NCP02,OUT049,1049.375284446205
3901,FDK24,OUT049,816.5866074281573
3902,FDC41,OUT045,1157.3992921995134
3903,FDF08,OUT017,1336.5338093723353
3904,FDO49,OUT017,841.4335743323716
3905,FDS56,OUT027,5912.123219951314
3906,FDX46,OUT018,934.9623101006728
3907,FDQ07,OUT013,3581.3349541671178
3908,FDC32,OUT010,238.33227468121868
3909,FDT21,OUT019,731.305221725516
3910,FDG58,OUT045,2468.6875166893933
3911,FDW14,OUT049,1333.6656918748927
3912,DRA12,OUT027,3413.7492817134225
3913,FDV27,OUT013,1422.8447094281748
3914,DRD25,OUT013,1782.836225840077
3915,DRF48,OUT027,4927.190927563039
3916,FDX24,OUT017,1502.1993360554893
3917,DRJ51,OUT046,3739.918788745639
3918,FDE45,OUT045,3056.1226961875077
3919,FDE14,OUT046,1624.4842873187104
3920,FDG53,OUT045,2062.151647598685
3921,FDT08,OUT046,2420.103936713634
3922,DRC27,OUT027,5895.39732024028
3923,FDG20,OUT035,2988.577945558655
3924,FDC21,OUT046,1739.4271043406513
3925,FDV31,OUT018,2677.435408189819
3926,FDB58,OUT045,2068.3070288615927
3927,FDV23,OUT046,2081.217052315738
3928,FDA25,OUT019,275.8472649548453
3929,FDC15,OUT046,2508.1027079103196
3930,FDU47,OUT049,2100.35932758565
3931,FDE23,OUT013,809.7099959623813
3932,FDS08,OUT013,2897.4269031799577
3933,FDW03,OUT027,2707.398647900582
3934,FDJ60,OUT018,2435.878086319176
3935,FDM34,OUT017,2094.2634057570344
3936,FDW33,OUT013,1612.63363349137
3937,FDZ40,OUT013,846.1347387647527
3938,FDE33,OUT018,1187.7621455590256
3939,NCC06,OUT010,341.460693907449
3940,FDU11,OUT046,1951.1406808175434
3941,FDL44,OUT017,2667.7937493762474
3942,NCZ29,OUT017,2094.2634057570344
3943,FDG28,OUT010,769.3211617117831
3944,FDL12,OUT018,935.7454766080446
3945,FDD52,OUT017,1738.8063615306105
3946,FDO15,OUT013,1137.174658700363
3947,NCN29,OUT027,1547.9844688638273
3948,FDW36,OUT013,1710.6250015323471
3949,FDB21,OUT046,3916.361743745487
3950,FDZ28,OUT013,2088.306750930596
3951,FDY10,OUT035,1899.472403528066
3952,DRG39,OUT017,839.8597026471209
3953,FDN28,OUT013,1610.7312026768968
3954,FDV15,OUT035,1697.7643553903918
3955,DRI13,OUT035,3607.0292112956854
3956,FDH20,OUT046,1505.7513083616589
3957,FDY51,OUT013,3578.8034939949257
3958,FDE16,OUT013,3382.845155905768
3959,FDX40,OUT018,703.8400088307326
3960,FDC48,OUT018,1183.750824600484
3961,FDS14,OUT046,2499.8256467486863
3962,FDX56,OUT017,3393.003036770884
3963,FDI10,OUT046,2808.8989547163665
3964,FDI14,OUT013,2091.5977647418567
3965,DRM48,OUT013,807.0640941249476
3966,NCH07,OUT027,4003.5157914701567
3967,FDY26,OUT013,3505.2563576881043
3968,FDD02,OUT027,3141.089618620314
3969,FDM12,OUT046,3228.675395949488
3970,DRF01,OUT010,376.77808784211834
3971,FDV36,OUT046,2094.8841485670755
3972,DRI59,OUT013,3617.1857656893617
3973,FDV03,OUT018,2277.9466364579775
3974,FDO39,OUT017,3125.886502459376
3975,NCB07,OUT018,2940.760438403495
3976,FDH38,OUT027,3144.4832064077364
3977,FDZ13,OUT035,813.6474055427668
3978,NCZ30,OUT046,1972.5518745655381
3979,NCA06,OUT035,816.6218665094227
3980,FDB04,OUT049,1366.868557600525
3981,FDN50,OUT013,1495.4870840273293
3982,NCG06,OUT049,3946.779756502854
3983,NCY17,OUT018,703.8400088307326
3984,FDC23,OUT046,3009.083331394525
3985,FDK33,OUT049,3515.0061826816063
3986,FDR03,OUT049,3391.6067187495614
3987,FDZ07,OUT045,1105.403130311093
3988,FDO38,OUT013,1191.2677095914285
3989,FDS59,OUT046,1737.4100435092873
3990,DRM11,OUT019,740.3410176486113
3991,FDX52,OUT027,5042.723117119662
3992,DRJ35,OUT018,928.1457743387946
3993,NCP53,OUT046,3920.922634205154
3994,FDW15,OUT019,421.4654733855368
3995,DRI47,OUT045,2206.281304264658
3996,DRZ11,OUT035,2052.3666624577227
3997,FDS02,OUT013,3218.4111716151583
3998,DRD49,OUT018,3476.8001792829427
3999,FDW38,OUT049,843.0036036617807
4000,FDR21,OUT019,491.47709803562543
4001,FDE40,OUT013,1115.8777926710475
4002,FDI02,OUT045,1717.6161874941843
4003,FDQ04,OUT045,780.148229180852
4004,FDY14,OUT017,3946.159013692813
4005,NCT54,OUT046,1504.164878868648
4006,DRD25,OUT017,1734.803101882299
4007,DRE01,OUT045,3874.524877400874
4008,FDJ12,OUT010,617.8480727508024
4009,NCZ05,OUT049,1619.408997518216
4010,DRB25,OUT019,281.9405931886979
4011,NCC31,OUT045,2465.9755362775177
4012,FDM16,OUT045,1178.8906164170012
4013,DRG11,OUT049,1617.3919366868517
4014,FDV24,OUT027,3867.520082932791
4015,FDV43,OUT046,815.5145772759743
4016,FDG05,OUT018,2272.9221614934236
4017,FDV23,OUT010,340.9905147149368
4018,FDI58,OUT018,1317.0015306439432
4019,FDQ11,OUT017,3941.167491894793
4020,FDC05,OUT027,5026.511616749455
4021,FDF40,OUT013,3943.0347651917186
4022,FDU02,OUT018,3360.8806735797343
4023,FDT32,OUT013,3119.604881769569
4024,NCF06,OUT017,3943.7421835375126
4025,FDT46,OUT013,829.1441909706493
4026,FDR58,OUT010,241.11970421919932
4027,FDY04,OUT046,2667.856861374933
4028,FDT58,OUT045,2732.938542157979
4029,FDE46,OUT049,2504.3865372083533
4030,DRH11,OUT017,958.5335365120395
4031,DRI51,OUT046,2809.4565855277215
4032,FDC35,OUT017,3386.982716291209
4033,FDP45,OUT035,4066.6226852059103
4034,FDC45,OUT017,2809.9078728698637
4035,FDU01,OUT045,3064.327239076182
4036,FDJ53,OUT010,317.4519155190378
4037,FDJ46,OUT017,2912.703305316096
4038,FDX07,OUT013,3120.6769119217524
4039,NCI30,OUT049,3945.707726350671
4040,FDE47,OUT027,3351.351057020441
4041,FDV48,OUT045,1182.379476724485
4042,FDN16,OUT019,275.8472649548453
4043,FDM52,OUT013,2237.744482239194
4044,FDA32,OUT027,5366.3040126933665
4045,FDH05,OUT017,3796.294055134147
4046,FDW25,OUT010,206.3387728601292
4047,FDQ09,OUT046,1819.099984824526
4048,NCM17,OUT010,-4.300312961839609
4049,DRM59,OUT046,2498.880616069506
4050,FDV47,OUT027,2290.945880809023
4051,DRE15,OUT035,1275.8021894299568
4052,FDS25,OUT010,276.8094418133869
4053,NCZ05,OUT018,1407.1690265166417
4054,NCV05,OUT019,419.60299132647697
4055,DRM37,OUT046,3228.1609966086608
4056,FDV58,OUT027,5025.997217408628
4057,FDN22,OUT027,5912.123219951314
4058,NCO06,OUT049,815.5145772759743
4059,FDT56,OUT019,66.0698951982863
4060,FDM02,OUT013,1356.6043332661952
4061,FDA09,OUT046,3114.9066397343777
4062,NCC06,OUT035,2186.907177181155
4063,NCL54,OUT049,2911.1799878217707
4064,NCB55,OUT017,1044.6017224680068
4065,FDB12,OUT017,1623.8635445086693
4066,NCA54,OUT049,3011.1003922258888
4067,NCS38,OUT049,1943.8286893736067
4068,FDC02,OUT049,3945.707726350671
4069,FDK44,OUT019,486.4501166057719
4070,FDE16,OUT035,3485.132408854177
4071,NCS05,OUT035,2194.9570478424494
4072,FDZ59,OUT045,2734.5330329612198
4073,FDI20,OUT017,3515.457470023748
4074,FDQ14,OUT046,2503.3145070561704
4075,FDF53,OUT017,3115.35792707652
4076,FDW25,OUT017,1333.602579876207
4077,NCQ43,OUT010,279.04648723996024
4078,FDX52,OUT013,3219.4832017673416
4079,FDE28,OUT045,3673.8192909065665
4080,FDN15,OUT017,2101.368245739148
4081,FDO28,OUT017,1958.3678858410826
4082,FDQ33,OUT045,2463.604165578669
4083,FDM22,OUT010,35.99422309852616
4084,FDJ03,OUT017,808.8385844833033
4085,FDI16,OUT045,835.1024455934428
4086,FDI09,OUT027,5882.886479360852
4087,FDX55,OUT013,3503.6699281950932
4088,FDS23,OUT027,3387.470849850558
4089,DRC12,OUT045,3158.050177811047
4090,FDH41,OUT049,3515.0061826816063
4091,FDN01,OUT013,2898.898702656077
4092,FDV55,OUT045,2207.226334943839
4093,NCJ19,OUT013,951.3068851430517
4094,NCY29,OUT010,52.64872606678409
4095,FDP03,OUT018,1757.4716147713516
4096,FDZ52,OUT045,1712.5328363834599
4097,FDH31,OUT010,274.0251891582907
4098,FDQ19,OUT018,3538.8415754955377
4099,FDS15,OUT035,1698.2787547312196
4100,FDN32,OUT017,3130.8780242573966
4101,FDH32,OUT049,1622.8978578256997
4102,FDF33,OUT017,1733.858071203118
4103,FDJ22,OUT046,3228.1609966086608
4104,FDG56,OUT010,61.79055121276315
4105,FDC05,OUT046,3228.675395949488
4106,FDK09,OUT013,3694.212395804574
4107,NCV29,OUT045,2872.5416764964525
4108,NCC43,OUT019,730.233191573333
4109,NCA42,OUT049,2500.8976769008696
4110,FDC10,OUT046,1957.161001297219
4111,FDC16,OUT013,1357.676363418378
4112,NCL17,OUT013,2088.108904434373
4113,FDA51,OUT035,1896.4979425614101
4114,FDW01,OUT017,2503.765794398312
4115,NCF30,OUT045,2054.1017769373907
4116,FDN49,OUT013,808.6379658101982
4117,FDY20,OUT045,1416.8039380548853
4118,FDC15,OUT045,2463.604165578669
4119,FDY24,OUT046,843.0036036617807
4120,NCG43,OUT017,1505.688196362973
4121,FDA48,OUT013,3618.130796368543
4122,NCF55,OUT017,805.9073549871748
4123,FDL38,OUT049,1438.6148549013524
4124,NCQ29,OUT018,3529.89876469465
4125,FDC34,OUT017,2509.0683945932897
4126,FDP36,OUT027,1642.0553349149402
4127,FDN50,OUT010,244.48765594412612
4128,FDO23,OUT049,1502.1478180372842
4129,FDT56,OUT013,986.0231885758049
4130,FDT13,OUT027,5042.208717778834
4131,FDZ03,OUT013,3218.4111716151583
4132,FDQ03,OUT010,725.2583722231716
4133,FDU44,OUT045,2635.8878990243506
4134,FDD03,OUT049,3739.918788745639
4135,NCH30,OUT013,1786.325086147561
4136,FDS60,OUT010,515.281703893613
4137,FDG08,OUT046,2808.8989547163665
4138,FDX38,OUT017,808.8385844833033
4139,FDD22,OUT017,1797.0405978240326
4140,FDW51,OUT013,3498.6784063970736
4141,FDL09,OUT017,2809.3502420585082
4142,FDZ60,OUT045,1712.5328363834599
4143,NCH07,OUT046,2508.1027079103196
4144,NCQ41,OUT049,3229.2330267608436
4145,FDW04,OUT049,2094.32651775572
4146,FDI08,OUT027,5866.6051844915455
4147,FDR19,OUT019,383.754318195211
4148,FDV13,OUT046,1343.1593858647432
4149,FDB52,OUT017,3947.231043844996
4150,FDZ48,OUT027,2807.632626042853
4151,NCO14,OUT049,816.5866074281573
4152,FDZ50,OUT013,3119.604881769569
4153,FDN27,OUT019,346.20969594453936
4154,FDQ60,OUT013,1943.4079166554054
4155,FDR49,OUT017,808.3241851424755
4156,DRJ35,OUT027,2016.3287239809229
4157,DRI49,OUT017,1336.0194100315077
